Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
-2.48860, -3.53912, 689.70583, -1.84275,  5.39188, -0.45522
-2.48860, -3.09673, 691.46340, -1.56830,  5.35223, -0.40270
-2.75524, -3.62760, 689.00271, -1.72513,  5.51081, -0.45522
-2.48860, -3.36217, 689.35427, -1.76434,  5.47117, -0.42020
-2.57748, -3.62760, 690.40883, -1.64671,  5.35223, -0.42020
-2.66636, -3.62760, 690.05727, -1.64671,  5.39188, -0.38519
-2.57748, -3.71608, 690.05727, -1.84275,  5.43152, -0.40270
-2.57748, -3.80456, 691.46340, -1.80354,  5.43152, -0.45522
-2.57748, -3.45065, 689.70583, -1.68592,  5.23329, -0.43771
-2.31084, -3.71608, 692.16652, -1.68592,  5.39188, -0.42020
-2.75524, -3.62760, 690.05727, -1.68592,  5.31258, -0.43771
-2.75524, -3.89304, 690.76040, -1.72513,  5.51081, -0.43771
-2.39972, -4.06999, 690.05727, -1.72513,  5.27294, -0.40270
-2.22197, -3.80456, 690.05727, -1.68592,  5.27294, -0.47273
-2.48860, -3.18521, 689.70583, -1.68592,  5.31258, -0.38519
-2.39972, -3.62760, 689.70583, -1.56830,  5.31258, -0.35017
-2.48860, -3.71608, 689.00271, -1.68592,  5.23329, -0.47273
-2.39972, -3.71608, 687.94814, -1.60751,  5.15400, -0.45522
-2.39972, -3.89304, 690.40883, -1.76434,  5.11435, -0.42020
-2.31084, -3.53912, 689.00271, -1.68592,  4.99541, -0.36768
-2.75524, -3.36217, 689.35427, -1.60751,  5.31258, -0.43771
-2.57748, -3.53912, 690.05727, -1.64671,  5.27294, -0.43771
-2.57748, -3.80456, 691.46340, -1.68592,  5.15400, -0.35017
-2.48860, -3.71608, 689.70583, -1.68592,  5.19365, -0.31515
-2.57748, -3.71608, 690.05727, -1.72513,  5.19365, -0.28014
-2.48860, -3.18521, 690.40883, -1.56830,  5.23329, -0.33266
-2.75524, -3.36217, 687.59658, -1.56830,  5.23329, -0.43771
-2.75524, -3.27369, 690.05727, -1.68592,  5.11435, -0.40270
-2.48860, -3.53912, 690.76040, -1.64671,  4.99541, -0.33266
-2.39972, -3.80456, 689.35427, -1.56830,  4.95577, -0.33266
-2.39972, -3.36217, 691.11196, -1.64671,  5.11435, -0.43771
-2.13309, -3.36217, 690.05727, -1.41147,  4.87648, -0.35017
-2.22197, -3.09673, 689.35427, -1.52909,  4.87648, -0.35017
-2.48860, -3.45065, 689.70583, -1.45068,  5.03506, -0.42020
-2.57748, -3.36217, 691.11196, -1.68592,  4.71789, -0.35017
-2.31084, -3.09673, 688.65114, -1.56830,  4.87648, -0.31515
-2.22197, -3.00826, 689.00271, -1.52909,  4.71789, -0.26263
-2.48860, -3.09673, 689.35427, -1.41147,  4.67825, -0.38519
-2.13309, -3.18521, 690.05727, -1.29385,  4.79718, -0.28014
-2.31084, -3.18521, 691.11196, -1.33305,  4.67825, -0.29764
-2.39972, -3.00826, 688.65114, -1.52909,  4.83683, -0.22761
-2.48860, -3.45065, 689.35427, -1.33305,  4.59895, -0.21010
-2.31084, -2.91978, 687.94814, -1.41147,  4.67825, -0.31515
-2.48860, -3.00826, 689.35427, -1.48988,  4.48001, -0.21010
-2.13309, -3.00826, 690.40883, -1.29385,  4.67825, -0.26263
-2.22197, -2.83130, 690.40883, -1.25464,  4.59895, -0.22761
-2.57748, -3.18521, 692.16652, -1.25464,  4.51966, -0.31515
-1.86645, -3.62760, 690.40883, -1.25464,  4.83683, -0.17509
-2.22197, -3.18521, 690.76040, -1.25464,  4.40072, -0.21010
-2.31084, -3.00826, 689.70583, -1.25464,  4.55931, -0.24512
-1.77757, -2.91978, 689.00271, -1.13702,  4.36108, -0.24512
-1.68869, -3.09673, 690.05727, -1.21543,  4.40072, -0.22761
-1.77757, -2.83130, 689.70583, -1.17622,  4.40072, -0.15758
-2.04421, -2.38891, 690.40883, -1.25464,  4.36108, -0.17509
-1.68869, -2.74282, 690.05727, -1.05860,  4.40072, -0.22761
-1.59982, -3.09673, 690.40883, -1.09781,  4.36108, -0.22761
-1.95533, -2.65434, 692.86953, -0.94098,  4.36108, -0.22761
-2.04421, -2.83130, 690.40883, -1.13702,  4.28178, -0.28014
-1.95533, -2.83130, 690.76040, -1.09781,  4.36108, -0.17509
-1.95533, -2.74282, 690.40883, -1.01939,  4.24214, -0.15758
-1.59982, -2.56586, 691.11196, -0.82336,  4.24214, -0.15758
-1.68869, -2.21195, 690.05727, -0.70573,  4.20249, -0.10505
-1.68869, -1.94652, 692.16652, -0.78415,  4.16285, -0.15758
-1.68869, -2.47739, 690.76040, -0.90177,  4.28178, -0.21010
-1.86645, -2.47739, 692.51809, -0.70573,  4.08355, -0.19259
-1.77757, -2.65434, 691.81496, -0.78415,  4.04391, -0.17509
-1.77757, -2.47739, 691.11196, -0.82336,  4.12320, -0.22761
-1.06654, -1.85804, 691.46340, -0.86256,  4.00426, -0.07003
-1.42206, -2.38891, 692.16652, -0.86256,  3.88532, -0.10505
-1.42206, -2.21195, 690.40883, -0.78415,  4.08355, -0.14007
-1.33318, -2.30043, 692.16652, -0.58811,  3.92497, -0.12256
-1.15542, -2.83130, 692.16652, -0.74494,  4.08355, -0.22761
-1.33318, -2.38891, 691.81496, -0.62732,  4.00426, -0.17509
-1.51094, -2.30043, 692.16652, -0.86256,  3.96462, -0.12256
-0.97766, -2.30043, 692.16652, -0.58811,  4.08355, -0.10505
-1.06654, -2.30043, 691.81496, -0.62732,  3.72674, -0.15758
-0.88879, -2.12347, 691.46340, -0.54890,  3.84568, -0.14007
-1.24430, -1.76956, 690.05727, -0.50970,  3.84568, -0.17509
-1.15542, -2.21195, 691.46340, -0.54890,  3.92497, -0.12256
-1.06654, -2.65434, 690.05727, -0.39207,  3.76638, -0.12256
-0.44439, -2.38891, 691.11196, -0.70573,  3.72674, -0.17509
-1.51094, -2.30043, 691.11196, -0.54890,  3.80603, -0.14007
-0.97766, -1.76956, 692.16652, -0.47049,  3.60780, -0.12256
-0.53327, -2.21195, 690.76040, -0.31366,  3.88532, -0.14007
-0.79991, -2.38891, 691.46340, -0.35287,  3.92497, -0.15758
-0.62215, -2.12347, 690.40883, -0.50970,  3.60780, -0.10505
-0.53327, -1.68108, 690.05727, -0.31366,  3.92497, -0.21010
-0.53327, -2.03500, 691.81496, -0.35287,  3.68709, -0.17509
-0.53327, -2.30043, 692.16652, -0.31366,  3.84568, -0.19259
-0.62215, -2.47739, 690.76040, -0.54890,  3.68709, -0.17509
-0.62215, -2.03500, 690.76040, -0.31366,  3.80603, -0.12256
-0.71103, -2.21195, 690.05727, -0.27445,  3.80603, -0.15758
-0.62215, -2.56586, 690.40883, -0.35287,  3.60780, -0.10505
-0.62215, -2.38891, 689.70583, -0.39207,  3.48886, -0.15758
-0.88879, -2.47739, 690.40883, -0.27445,  3.60780, -0.14007
-0.08888, -2.38891, 690.05727, -0.39207,  3.76638, -0.15758
-0.44439, -1.76956, 691.46340, -0.31366,  3.64745, -0.17509
-0.44439, -2.38891, 689.35427, -0.31366,  3.52851, -0.12256
-0.79991, -2.38891, 691.46340, -0.35287,  3.60780, -0.15758
-0.62215, -2.65434, 690.05727, -0.23524,  3.60780, -0.14007
-0.26664, -2.47739, 691.81496, -0.35287,  3.64745, -0.12256
-0.71103, -2.21195, 691.11196, -0.35287,  3.52851, -0.17509
-0.71103, -2.03500, 690.05727, -0.43128,  3.40957, -0.15758
-0.79991, -2.21195, 690.76040, -0.31366,  3.33028, -0.15758
-0.79991, -2.56586, 691.46340, -0.19604,  3.44922, -0.10505
-0.44439, -2.47739, 690.76040, -0.35287,  3.48886, -0.14007
-0.79991, -2.38891, 690.76040, -0.43128,  3.56815, -0.12256
-0.17776, -2.83130, 687.94814, -0.23524,  3.60780, -0.21010
-0.53327, -2.21195, 690.05727, -0.23524,  3.60780, -0.17509
-0.53327, -2.47739, 690.40883, -0.07841,  3.25098, -0.19259
-0.88879, -2.65434, 691.46340, -0.31366,  3.29063, -0.07003
-0.53327, -2.83130, 690.05727, -0.31366,  3.29063, -0.17509
-0.71103, -2.91978, 689.70583, -0.27445,  3.29063, -0.19259
-0.71103, -2.65434, 690.40883, -0.39207,  3.33028, -0.15758
-0.62215, -3.18521, 690.76040, -0.23524,  3.25098, -0.21010
-0.62215, -2.47739, 691.46340, -0.23524,  3.36992, -0.17509
-1.06654, -2.38891, 690.05727, -0.19604,  3.25098, -0.15758
-0.62215, -2.56586, 690.40883, -0.03921,  3.36992, -0.19259
-0.53327, -2.21195, 688.29970, -0.27445,  3.29063, -0.21010
-0.71103, -1.68108, 688.65114, -0.07841,  3.21134, -0.19259
-0.62215, -2.30043, 689.00271, -0.31366,  3.21134, -0.26263
-0.79991, -2.83130, 689.00271, -0.19604,  3.29063, -0.29764
-0.71103, -2.74282, 688.29970, -0.15683,  3.29063, -0.19259
-0.62215, -2.12347, 689.00271, -0.23524,  3.13205, -0.24512
-0.53327, -2.56586, 690.05727, -0.11762,  3.33028, -0.24512
-0.44439, -2.30043, 689.35427, -0.19604,  3.13205, -0.24512
-0.35551, -2.56586, 689.70583, -0.11762,  3.13205, -0.28014
-0.62215, -2.12347, 689.35427, -0.15683,  3.29063, -0.17509
-0.62215, -2.47739, 689.35427,  0.03921,  3.17169, -0.22761
-0.53327, -2.03500, 689.70583,  0.00000,  3.13205, -0.22761
-0.35551, -2.21195, 687.59658,  0.00000,  3.21134, -0.26263
-0.26664, -2.47739, 689.00271, -0.07841,  3.25098, -0.22761
-0.62215, -2.03500, 689.00271, -0.03921,  3.25098, -0.31515
-0.26664, -1.76956, 690.05727,  0.00000,  3.29063, -0.26263
-0.71103, -2.12347, 687.94814, -0.11762,  3.09240, -0.29764
-0.79991, -2.21195, 691.81496,  0.07841,  3.21134, -0.29764
-0.35551, -2.12347, 691.46340,  0.03921,  2.97346, -0.28014
-0.08888, -2.21195, 690.76040,  0.07841,  3.21134, -0.33266
-0.79991, -1.68108, 689.35427, -0.03921,  3.01311, -0.33266
-0.62215, -2.21195, 689.00271,  0.00000,  2.89417, -0.38519
-0.44439, -2.21195, 689.70583, -0.03921,  2.97346, -0.40270
-0.62215, -1.76956, 689.00271,  0.11762,  3.05275, -0.35017
-0.79991, -1.94652, 690.40883,  0.11762,  2.97346, -0.36768
-0.79991, -1.94652, 690.05727,  0.00000,  3.09240, -0.40270
-0.97766, -1.76956, 687.94814,  0.03921,  2.93382, -0.40270
-0.26664, -1.76956, 689.35427,  0.00000,  2.97346, -0.40270
-0.62215, -1.68108, 690.40883,  0.11762,  2.97346, -0.42020
-0.44439, -1.94652, 690.05727,  0.11762,  2.97346, -0.36768
-0.71103, -1.59261, 689.35427,  0.19604,  2.97346, -0.47273
-0.88879, -1.85804, 689.35427,  0.15683,  2.97346, -0.38519
-0.53327, -1.68108, 690.05727,  0.19604,  3.01311, -0.42020
-0.17776, -1.50413, 690.40883,  0.19604,  2.93382, -0.36768
-0.62215, -1.50413, 691.11196,  0.19604,  3.05275, -0.35017
-0.62215, -1.76956, 692.16652,  0.23524,  2.89417, -0.40270
-0.79991, -1.68108, 691.11196,  0.00000,  2.81488, -0.43771
-0.88879, -1.68108, 690.05727,  0.19604,  3.01311, -0.42020
-0.44439, -1.50413, 689.70583,  0.19604,  2.85452, -0.38519
-1.24430, -1.76956, 691.46340,  0.11762,  2.85452, -0.42020
-0.71103, -1.85804, 690.40883,  0.11762,  2.65629, -0.42020
-0.71103, -1.85804, 690.05727,  0.11762,  2.81488, -0.43771
-0.62215, -1.85804, 689.70583,  0.27445,  2.81488, -0.33266
-0.71103, -1.32717, 689.70583,  0.11762,  2.73558, -0.36768
-0.71103, -1.50413, 689.70583,  0.27445,  2.81488, -0.49024
-0.79991, -1.59261, 688.65114,  0.27445,  2.65629, -0.36768
-0.88879, -1.41565, 690.76040,  0.23524,  2.65629, -0.43771
-0.79991, -1.94652, 689.70583,  0.35287,  2.77523, -0.43771
-1.06654, -1.85804, 691.46340,  0.15683,  2.73558, -0.36768
-0.71103, -1.59261, 692.16652,  0.15683,  2.65629, -0.38519
-0.71103, -1.59261, 690.76040,  0.27445,  2.61665, -0.47273
-0.62215, -1.94652, 690.76040,  0.39207,  2.49771, -0.40270
-1.15542, -1.50413, 691.81496,  0.43128,  2.69594, -0.45522
-0.35551, -1.76956, 690.76040,  0.54890,  2.57700, -0.42020
-0.79991, -1.41565, 692.86953,  0.39207,  2.65629, -0.40270
-0.62215, -1.50413, 691.46340,  0.35287,  2.41842, -0.45522
-0.97766, -1.41565, 691.46340,  0.43128,  2.49771, -0.38519
-0.71103, -1.59261, 692.16652,  0.35287,  2.41842, -0.43771
-0.53327, -1.06174, 691.11196,  0.54890,  2.49771, -0.40270
-0.08888, -1.06174, 692.86953,  0.27445,  2.33912, -0.42020
-0.79991, -1.50413, 691.81496,  0.54890,  2.53735, -0.47273
-0.35551, -1.50413, 691.81496,  0.54890,  2.41842, -0.43771
-0.53327, -1.59261, 692.51809,  0.39207,  2.45806, -0.36768
-0.26664, -1.50413, 691.81496,  0.50970,  2.41842, -0.43771
-0.62215, -1.32717, 691.46340,  0.70573,  2.45806, -0.43771
-0.44439, -1.41565, 691.81496,  0.47049,  2.25983, -0.45522
-0.35551, -1.76956, 692.86953,  0.50970,  2.45806, -0.43771
-0.26664, -1.41565, 692.51809,  0.58811,  2.37877, -0.42020
-0.35551, -1.23869, 692.51809,  0.62732,  2.22018, -0.52526
-0.35551, -1.68108, 692.51809,  0.39207,  2.22018, -0.40270
-0.62215, -1.15022, 692.51809,  0.43128,  2.10125, -0.43771
-0.44439, -1.50413, 691.81496,  0.47049,  2.22018, -0.50775
-0.35551, -1.50413, 692.86953,  0.50970,  2.33912, -0.40270
-0.62215, -1.32717, 691.11196,  0.54890,  2.29948, -0.52526
 0.00000, -1.41565, 692.86953,  0.43128,  2.18054, -0.56027
-0.35551, -1.23869, 693.22109,  0.66653,  1.98231, -0.49024
-0.35551, -1.41565, 691.81496,  0.70573,  2.29948, -0.50775
-0.62215, -1.76956, 692.86953,  0.54890,  2.18054, -0.50775
-0.26664, -1.32717, 693.22109,  0.62732,  2.37877, -0.50775
-0.17776, -0.70782, 693.92421,  0.50970,  2.06160, -0.45522
-0.26664, -1.50413, 692.86953,  0.86256,  2.14089, -0.47273
-0.53327, -1.59261, 693.92421,  0.70573,  2.22018, -0.38519
-0.17776, -1.50413, 693.57265,  0.74494,  2.10125, -0.52526
-0.26664, -1.50413, 692.86953,  0.66653,  2.10125, -0.42020
-0.08888, -1.41565, 691.81496,  0.66653,  1.98231, -0.47273
-0.26664, -1.32717, 693.22109,  0.74494,  2.10125, -0.52526
-0.53327, -1.06174, 691.81496,  0.62732,  2.06160, -0.52526
-0.17776, -1.15022, 692.51809,  0.74494,  1.86337, -0.54276
 0.08888, -1.50413, 693.92421,  0.70573,  2.02195, -0.52526
-0.35551, -1.15022, 693.22109,  0.74494,  1.78408, -0.49024
 0.17776, -1.06174, 691.81496,  0.70573,  2.02195, -0.54276
-0.17776, -0.88478, 692.86953,  0.70573,  2.14089, -0.43771
 0.17776, -1.23869, 691.81496,  0.78415,  1.98231, -0.47273
 0.35551, -1.50413, 691.81496,  0.62732,  1.90302, -0.54276
 0.26664, -1.41565, 691.81496,  0.94098,  1.94266, -0.47273
 0.17776, -1.15022, 691.81496,  0.98019,  2.10125, -0.54276
-0.26664, -1.94652, 691.81496,  1.01939,  2.14089, -0.52526
 0.17776, -1.32717, 692.51809,  0.90177,  2.02195, -0.56027
 0.17776, -0.97326, 691.11196,  0.66653,  1.90302, -0.49024
-0.08888, -1.23869, 692.16652,  0.82336,  1.90302, -0.56027
 0.08888, -1.23869, 691.11196,  0.82336,  2.02195, -0.57778
 0.17776, -1.23869, 691.81496,  0.78415,  2.06160, -0.45522
-0.08888, -1.06174, 691.46340,  0.86256,  1.94266, -0.56027
-0.08888, -1.41565, 691.11196,  0.82336,  1.86337, -0.54276
 0.26664, -0.88478, 690.40883,  0.94098,  2.06160, -0.54276
 0.44439, -1.41565, 690.40883,  0.90177,  1.86337, -0.52526
 0.08888, -0.61935, 691.46340,  0.90177,  1.74443, -0.56027
 0.08888, -1.32717, 690.76040,  0.94098,  1.78408, -0.54276
-0.08888, -0.97326, 691.11196,  0.98019,  1.94266, -0.54276
 0.53327, -1.15022, 691.11196,  0.66653,  1.86337, -0.56027
 0.26664, -1.50413, 690.40883,  0.74494,  1.82372, -0.45522
 0.26664, -1.41565, 691.46340,  0.78415,  1.74443, -0.49024
 0.17776, -1.15022, 689.70583,  0.90177,  1.86337, -0.52526
 0.17776, -1.68108, 688.65114,  0.82336,  1.66514, -0.57778
 0.88879, -1.23869, 690.05727,  0.78415,  1.70478, -0.54276
 0.62215, -0.97326, 688.29970,  0.82336,  1.98231, -0.54276
 0.53327, -1.32717, 688.65114,  0.66653,  1.98231, -0.56027
 0.53327, -0.97326, 689.70583,  0.70573,  1.78408, -0.52526
 0.97766, -1.23869, 690.76040,  0.98019,  1.82372, -0.56027
 0.62215, -1.41565, 689.70583,  0.78415,  1.82372, -0.56027
 0.71103, -1.59261, 688.65114,  0.82336,  1.78408, -0.61280
 0.35551, -1.23869, 687.59658,  0.78415,  1.78408, -0.52526
 0.26664, -1.32717, 690.76040,  0.78415,  1.78408, -0.56027
 0.44439, -1.32717, 689.00271,  0.78415,  1.70478, -0.45522
 0.71103, -1.50413, 688.65114,  0.74494,  1.78408, -0.54276
 0.62215, -1.32717, 687.94814,  0.74494,  1.70478, -0.59529
 0.71103, -1.15022, 689.35427,  0.86256,  1.86337, -0.52526
 1.06654, -1.15022, 688.65114,  0.58811,  1.86337, -0.57778
 0.71103, -1.15022, 689.00271,  0.66653,  1.86337, -0.56027
 0.44439, -1.15022, 689.00271,  0.78415,  1.90302, -0.57778
 0.71103, -0.97326, 687.94814,  0.70573,  1.86337, -0.49024
 0.53327, -1.15022, 687.59658,  0.74494,  1.58585, -0.54276
 0.53327, -1.41565, 688.29970,  0.58811,  1.74443, -0.49024
 0.71103, -1.15022, 688.65114,  0.58811,  1.78408, -0.54276
 0.71103, -1.50413, 688.65114,  0.54890,  1.74443, -0.50775
 0.08888, -1.41565, 687.59658,  0.54890,  1.78408, -0.50775
 0.79991, -1.32717, 688.65114,  0.58811,  1.98231, -0.57778
 0.44439, -1.15022, 687.94814,  0.54890,  1.86337, -0.57778
 0.79991, -1.15022, 687.59658,  0.43128,  1.98231, -0.56027
 0.71103, -1.76956, 686.89357,  0.47049,  1.86337, -0.54276
 0.53327, -0.97326, 687.94814,  0.35287,  1.94266, -0.57778
 0.71103, -1.23869, 686.89357,  0.39207,  1.82372, -0.57778
 0.08888, -1.68108, 686.89357,  0.54890,  1.82372, -0.52526
 0.62215, -1.41565, 689.35427,  0.43128,  1.94266, -0.49024
 0.79991, -1.50413, 687.24502,  0.50970,  1.66514, -0.54276
 0.88879, -1.59261, 687.24502,  0.23524,  1.90302, -0.56027
 0.53327, -1.76956, 686.89357,  0.47049,  1.86337, -0.56027
 0.35551, -1.41565, 689.70583,  0.47049,  1.86337, -0.52526
 0.53327, -1.50413, 689.70583,  0.11762,  1.82372, -0.57778
 0.62215, -1.32717, 688.29970,  0.31366,  1.82372, -0.54276
 0.71103, -1.15022, 687.59658,  0.39207,  1.94266, -0.63031
 0.26664, -1.41565, 687.94814,  0.31366,  1.78408, -0.59529
 0.17776, -1.50413, 688.29970,  0.11762,  1.82372, -0.54276
 0.35551, -1.50413, 688.29970,  0.39207,  1.78408, -0.52526
 0.26664, -1.50413, 687.24502,  0.19604,  1.78408, -0.56027
 0.44439, -1.68108, 686.89357,  0.19604,  1.90302, -0.61280
 0.17776, -1.15022, 687.94814,  0.23524,  1.86337, -0.50775
 0.08888, -1.50413, 687.59658,  0.11762,  1.94266, -0.61280
 0.26664, -1.41565, 686.89357,  0.23524,  1.98231, -0.52526
 0.35551, -1.76956, 685.48745,  0.19604,  1.74443, -0.59529
 0.53327, -1.76956, 687.24502,  0.03921,  1.74443, -0.61280
 0.44439, -1.41565, 686.89357,  0.03921,  1.98231, -0.64781
-0.17776, -1.85804, 686.19045, -0.03921,  2.14089, -0.50775
 0.00000, -1.76956, 689.00271,  0.15683,  1.90302, -0.61280
-0.08888, -1.32717, 687.94814,  0.07841,  2.10125, -0.63031
 0.26664, -1.59261, 686.19045, -0.23524,  1.90302, -0.59529
 0.08888, -1.85804, 687.94814,  0.03921,  1.82372, -0.56027
 0.26664, -2.03500, 687.94814,  0.03921,  1.94266, -0.57778
 0.17776, -2.03500, 686.89357, -0.23524,  1.78408, -0.63031
 0.00000, -2.12347, 687.24502, -0.07841,  1.94266, -0.54276
 0.26664, -2.47739, 687.59658,  0.00000,  2.14089, -0.70034
 0.08888, -2.21195, 686.54201, -0.19604,  1.98231, -0.64781
 0.08888, -1.94652, 688.65114, -0.19604,  1.94266, -0.63031
 0.00000, -2.03500, 686.54201, -0.07841,  1.98231, -0.64781
 0.08888, -2.12347, 688.29970, -0.11762,  2.02195, -0.61280
 0.08888, -2.12347, 688.29970, -0.11762,  1.94266, -0.59529
 0.00000, -1.68108, 686.19045, -0.15683,  1.90302, -0.66532
-0.08888, -1.94652, 687.59658, -0.35287,  2.06160, -0.68283
 0.08888, -2.21195, 686.89357, -0.31366,  1.86337, -0.66532
 0.00000, -2.30043, 687.24502, -0.03921,  1.94266, -0.63031
 0.00000, -2.30043, 687.94814, -0.35287,  2.06160, -0.57778
 0.00000, -2.74282, 687.59658, -0.31366,  2.14089, -0.57778
 0.26664, -2.38891, 687.94814, -0.27445,  1.94266, -0.68283
 0.17776, -2.38891, 688.29970, -0.35287,  2.06160, -0.59529
-0.62215, -2.21195, 687.59658, -0.35287,  1.82372, -0.59529
-0.08888, -2.47739, 687.94814, -0.58811,  2.06160, -0.57778
-0.35551, -2.83130, 688.65114, -0.47049,  1.94266, -0.66532
-0.35551, -2.74282, 687.24502, -0.58811,  2.10125, -0.70034
-0.35551, -2.38891, 689.35427, -0.43128,  2.02195, -0.61280
-0.26664, -2.47739, 687.59658, -0.50970,  2.10125, -0.63031
-0.44439, -2.65434, 688.65114, -0.43128,  2.06160, -0.59529
-0.17776, -2.74282, 688.65114, -0.58811,  2.06160, -0.63031
-0.44439, -2.38891, 689.00271, -0.47049,  2.06160, -0.64781
-0.08888, -3.00826, 687.24502, -0.58811,  2.18054, -0.63031
 0.00000, -2.74282, 688.29970, -0.50970,  2.02195, -0.63031
-0.44439, -3.00826, 688.65114, -0.54890,  2.14089, -0.63031
 0.08888, -2.74282, 688.65114, -0.74494,  2.14089, -0.64781
-0.17776, -2.74282, 688.29970, -0.66653,  1.98231, -0.61280
 0.08888, -2.83130, 688.65114, -0.78415,  2.02195, -0.64781
-0.44439, -2.56586, 687.94814, -0.54890,  2.06160, -0.59529
-0.26664, -2.74282, 688.65114, -0.82336,  2.10125, -0.66532
-0.26664, -2.74282, 688.29970, -0.78415,  2.18054, -0.64781
-0.35551, -2.83130, 688.29970, -0.62732,  2.06160, -0.61280
-0.08888, -2.83130, 688.29970, -0.62732,  2.10125, -0.64781
-0.35551, -2.83130, 689.35427, -0.70573,  2.14089, -0.68283
-0.35551, -3.36217, 689.35427, -0.78415,  2.18054, -0.64781
-0.26664, -3.18521, 689.35427, -0.74494,  2.06160, -0.63031
-0.26664, -3.18521, 690.05727, -0.94098,  2.06160, -0.66532
-0.53327, -3.36217, 690.76040, -0.86256,  2.10125, -0.59529
-0.17776, -3.18521, 690.40883, -0.78415,  2.25983, -0.68283
-0.35551, -3.45065, 688.29970, -0.94098,  2.06160, -0.59529
-0.44439, -3.00826, 690.40883, -0.82336,  2.06160, -0.68283
-0.17776, -3.18521, 690.76040, -1.05860,  2.14089, -0.64781
-0.62215, -3.09673, 690.05727, -0.98019,  2.14089, -0.68283
-0.71103, -3.09673, 690.40883, -1.05860,  1.98231, -0.63031
-0.08888, -2.83130, 689.70583, -0.82336,  2.22018, -0.66532
 0.08888, -3.27369, 690.40883, -0.82336,  2.06160, -0.61280
 0.00000, -2.91978, 691.46340, -1.01939,  1.90302, -0.56027
-0.26664, -3.09673, 690.40883, -0.98019,  2.14089, -0.64781
-0.53327, -3.18521, 692.86953, -1.09781,  2.06160, -0.66532
-0.17776, -2.91978, 691.11196, -1.05860,  2.18054, -0.56027
 0.00000, -3.27369, 691.46340, -1.09781,  2.02195, -0.64781
-0.71103, -3.27369, 691.46340, -1.09781,  2.06160, -0.66532
-0.26664, -3.18521, 693.22109, -1.13702,  2.06160, -0.66532
-0.17776, -2.83130, 692.86953, -1.05860,  2.10125, -0.66532
-0.53327, -3.00826, 691.81496, -1.13702,  2.02195, -0.63031
 0.17776, -2.91978, 692.51809, -1.29385,  1.94266, -0.61280
-0.26664, -3.18521, 692.51809, -1.13702,  2.06160, -0.59529
-0.08888, -3.00826, 693.22109, -1.25464,  2.02195, -0.64781
 0.08888, -3.27369, 692.86953, -1.21543,  2.06160, -0.59529
-0.26664, -3.00826, 691.46340, -1.13702,  2.06160, -0.70034
-0.35551, -3.27369, 691.46340, -1.17622,  2.02195, -0.59529
-0.17776, -2.91978, 692.86953, -1.25464,  2.02195, -0.63031
 0.00000, -3.18521, 694.27566, -1.13702,  2.06160, -0.63031
-0.62215, -3.27369, 692.16652, -1.21543,  2.10125, -0.59529
 0.08888, -2.65434, 693.57265, -1.29385,  2.14089, -0.61280
 0.08888, -2.74282, 694.27566, -1.25464,  1.90302, -0.54276
 0.00000, -3.18521, 693.22109, -1.25464,  1.98231, -0.54276
-0.26664, -3.00826, 693.57265, -1.21543,  2.14089, -0.56027
-0.17776, -2.56586, 694.97878, -1.05860,  1.90302, -0.63031
 0.26664, -3.09673, 694.62722, -1.17622,  1.94266, -0.56027
 0.00000, -2.56586, 693.22109, -1.09781,  1.94266, -0.63031
-0.53327, -2.74282, 692.16652, -1.13702,  2.10125, -0.64781
 0.35551, -2.91978, 696.03335, -1.13702,  1.94266, -0.63031
 0.08888, -2.74282, 693.57265, -1.13702,  1.98231, -0.59529
 0.00000, -2.74282, 693.92421, -1.13702,  2.10125, -0.57778
-0.17776, -2.38891, 691.81496, -1.25464,  1.94266, -0.57778
-0.26664, -2.56586, 693.92421, -1.13702,  1.86337, -0.63031
-0.08888, -2.47739, 693.57265, -1.01939,  2.02195, -0.70034
-0.08888, -3.09673, 693.22109, -1.13702,  2.06160, -0.64781
-0.17776, -2.47739, 693.92421, -1.13702,  2.14089, -0.61280
-0.35551, -2.65434, 693.57265, -1.13702,  1.98231, -0.61280
-0.17776, -2.65434, 692.86953, -1.13702,  2.25983, -0.64781
-0.44439, -2.91978, 692.86953, -1.21543,  2.02195, -0.63031
-0.35551, -2.83130, 693.22109, -1.05860,  2.10125, -0.61280
-0.17776, -2.56586, 692.51809, -1.09781,  2.22018, -0.63031
-0.35551, -2.83130, 693.57265, -1.01939,  2.18054, -0.66532
 0.08888, -2.65434, 693.22109, -1.01939,  2.29948, -0.63031
 0.08888, -2.74282, 691.81496, -1.05860,  2.06160, -0.70034
-0.08888, -2.65434, 692.51809, -1.17622,  2.02195, -0.66532
-0.17776, -2.91978, 692.51809, -0.98019,  2.25983, -0.52526
 0.08888, -2.83130, 693.22109, -1.09781,  2.10125, -0.70034
-0.08888, -2.65434, 692.16652, -1.09781,  2.02195, -0.66532
 0.26664, -2.65434, 693.22109, -0.98019,  2.02195, -0.64781
-0.35551, -2.56586, 692.16652, -1.01939,  2.33912, -0.61280
-0.08888, -3.00826, 692.16652, -1.05860,  2.06160, -0.66532
 0.26664, -2.38891, 691.11196, -0.94098,  2.25983, -0.61280
 0.00000, -2.38891, 692.86953, -1.13702,  2.22018, -0.59529
 0.08888, -2.65434, 692.16652, -1.13702,  2.06160, -0.64781
