Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
 1.24430, -1.32717, 685.83889, 14.89883, -4.00426, -0.35017
 0.71103, -1.15022, 686.19045, 15.13408, -4.00426, -0.36768
 0.88879, -1.06174, 686.54201, 14.82042, -4.00426, -0.35017
 1.24430, -1.50413, 687.24502, 14.97725, -3.92497, -0.42020
 1.15542, -1.50413, 685.48745, 14.82042, -3.96462, -0.36768
 0.97766, -1.32717, 686.54201, 14.89883, -4.04391, -0.43771
 1.06654, -1.41565, 685.48745, 14.82042, -4.08355, -0.33266
 0.97766, -1.50413, 686.89357, 14.82042, -4.16285, -0.36768
 1.06654, -1.76956, 688.29970, 14.70280, -3.96462, -0.36768
 0.79991, -1.50413, 686.54201, 14.85963, -4.08355, -0.33266
 0.97766, -1.68108, 686.19045, 14.78121, -4.00426, -0.35017
 1.24430, -1.68108, 687.94814, 14.78121, -4.04391, -0.40270
 1.24430, -1.23869, 687.59658, 14.70280, -4.40072, -0.38519
 1.06654, -1.23869, 686.89357, 14.66359, -4.24214, -0.36768
 1.68869, -1.59261, 687.94814, 14.66359, -4.24214, -0.38519
 1.59982, -1.50413, 688.29970, 14.46755, -4.32143, -0.33266
 1.51094, -1.76956, 688.65114, 14.54597, -4.40072, -0.43771
 1.33318, -1.94652, 688.65114, 14.54597, -4.44037, -0.47273
 1.33318, -1.68108, 689.35427, 14.62438, -4.44037, -0.36768
 1.33318, -1.59261, 688.65114, 14.58518, -4.40072, -0.47273
 1.15542, -2.03500, 687.94814, 14.62438, -4.55931, -0.47273
 1.33318, -1.50413, 688.29970, 14.62438, -4.55931, -0.43771
 1.42206, -1.50413, 689.70583, 14.58518, -4.59895, -0.45522
 1.33318, -1.68108, 689.00271, 14.62438, -4.51966, -0.38519
 1.15542, -1.59261, 689.00271, 14.66359, -4.48001, -0.36768
 1.42206, -1.50413, 690.05727, 14.46755, -4.59895, -0.36768
 1.24430, -1.41565, 691.11196, 14.42835, -4.83683, -0.42020
 1.51094, -1.76956, 690.40883, 14.46755, -4.75754, -0.40270
 1.33318, -1.32717, 690.40883, 14.54597, -4.71789, -0.35017
 1.24430, -0.79630, 692.16652, 14.34993, -4.75754, -0.42020
 1.42206, -1.68108, 692.16652, 14.58518, -4.87648, -0.42020
 1.59982, -1.41565, 691.46340, 14.46755, -4.79718, -0.38519
 1.95533, -1.76956, 693.22109, 14.42835, -4.95577, -0.40270
 1.42206, -1.32717, 693.57265, 14.42835, -4.95577, -0.40270
 1.33318, -1.50413, 692.86953, 14.34993, -4.95577, -0.38519
 0.97766, -1.68108, 693.22109, 14.42835, -4.95577, -0.29764
 1.68869, -1.41565, 693.92421, 14.54597, -4.91612, -0.38519
 1.68869, -1.41565, 693.22109, 14.58518, -4.99541, -0.33266
 1.77757, -1.59261, 693.57265, 14.42835, -5.15400, -0.33266
 1.59982, -1.76956, 694.27566, 14.34993, -5.23329, -0.26263
 1.68869, -1.85804, 693.92421, 14.34993, -5.19365, -0.31515
 1.59982, -1.94652, 693.92421, 14.50676, -5.23329, -0.35017
 1.68869, -1.85804, 694.62722, 14.38914, -5.19365, -0.31515
 1.68869, -2.03500, 693.57265, 14.54597, -5.15400, -0.21010
 1.86645, -1.94652, 695.68178, 14.50676, -5.43152, -0.26263
 1.95533, -1.76956, 696.38491, 14.50676, -5.51081, -0.29764
 1.95533, -2.30043, 694.97878, 14.46755, -5.51081, -0.22761
 1.86645, -1.94652, 696.03335, 14.50676, -5.55046, -0.22761
 1.86645, -1.94652, 696.38491, 14.42835, -5.51081, -0.33266
 2.13309, -2.03500, 697.08791, 14.50676, -5.62975, -0.26263
 2.13309, -1.94652, 697.08791, 14.50676, -5.62975, -0.31515
 2.39972, -2.03500, 696.03335, 14.38914, -5.55046, -0.29764
 2.31084, -2.47739, 695.68178, 14.50676, -5.82798, -0.31515
 2.31084, -3.00826, 694.97878, 14.50676, -5.82798, -0.22761
 2.48860, -2.30043, 695.68178, 14.46755, -5.86763, -0.22761
 2.57748, -1.94652, 695.68178, 14.46755, -5.86763, -0.22761
 2.66636, -2.30043, 696.03335, 14.54597, -5.82798, -0.28014
 2.93299, -2.38891, 695.68178, 14.46755, -5.98657, -0.24512
 2.84412, -2.65434, 696.38491, 14.66359, -6.02621, -0.22761
 3.02187, -2.65434, 696.38491, 14.50676, -5.98657, -0.17509
 3.28851, -2.38891, 696.03335, 14.54597, -6.02621, -0.26263
 3.11075, -2.47739, 696.38491, 14.70280, -6.02621, -0.19259
 3.28851, -2.38891, 694.97878, 14.62438, -6.14515, -0.17509
 3.73290, -2.74282, 695.68178, 14.62438, -6.14515, -0.24512
 3.99954, -3.00826, 697.08791, 14.62438, -6.14515, -0.26263
 3.91066, -3.27369, 697.08791, 14.62438, -6.42268, -0.26263
 4.08842, -2.83130, 697.08791, 14.50676, -6.38303, -0.19259
 3.73290, -3.00826, 697.43947, 14.62438, -6.22445, -0.17509
 4.08842, -2.91978, 697.08791, 14.54597, -6.46232, -0.19259
 3.91066, -3.00826, 696.73647, 14.66359, -6.46232, -0.24512
 3.91066, -2.91978, 695.33034, 14.66359, -6.50197, -0.15758
 4.17730, -2.91978, 696.38491, 14.70280, -6.73985, -0.17509
 4.17730, -3.27369, 696.73647, 14.50676, -6.58126, -0.22761
 4.35505, -3.18521, 696.38491, 14.62438, -6.58126, -0.22761
 4.35505, -2.74282, 695.68178, 14.62438, -6.70020, -0.24512
 4.44393, -2.83130, 696.73647, 14.70280, -6.73985, -0.22761
 4.44393, -2.91978, 696.73647, 14.74200, -6.81914, -0.26263
 4.53281, -2.83130, 696.73647, 14.85963, -6.77949, -0.17509
 4.26617, -3.27369, 696.38491, 14.58518, -6.62091, -0.22761
 4.53281, -2.74282, 695.68178, 14.85963, -6.93808, -0.26263
 4.35505, -2.74282, 696.73647, 14.66359, -6.73985, -0.19259
 4.62169, -2.74282, 695.33034, 14.74200, -6.89843, -0.28014
 4.26617, -2.83130, 696.03335, 14.74200, -7.09666, -0.15758
 4.35505, -2.56586, 697.08791, 14.82042, -6.85878, -0.24512
 4.62169, -2.65434, 694.27566, 14.78121, -7.01737, -0.22761
 4.53281, -2.74282, 694.97878, 14.85963, -7.05701, -0.33266
 4.71057, -2.56586, 694.62722, 14.78121, -7.01737, -0.35017
 4.17730, -2.21195, 695.33034, 14.89883, -6.81914, -0.33266
 4.53281, -2.56586, 694.62722, 14.82042, -6.97772, -0.29764
 4.53281, -2.38891, 693.57265, 14.70280, -7.01737, -0.33266
 4.35505, -2.65434, 693.92421, 14.85963, -7.05701, -0.31515
 3.91066, -2.65434, 693.92421, 14.78121, -7.09666, -0.29764
 4.53281, -2.65434, 692.86953, 14.82042, -6.97772, -0.28014
 4.53281, -2.56586, 693.57265, 14.85963, -7.25525, -0.31515
 4.62169, -2.83130, 693.92421, 14.93804, -6.97772, -0.42020
 4.62169, -2.38891, 692.86953, 14.85963, -7.01737, -0.35017
 4.44393, -2.56586, 693.22109, 14.97725, -6.97772, -0.35017
 4.35505, -2.65434, 692.16652, 14.85963, -7.21560, -0.42020
 4.53281, -2.47739, 691.11196, 14.82042, -7.13631, -0.42020
 4.71057, -2.47739, 692.86953, 14.74200, -7.13631, -0.36768
 4.17730, -2.38891, 692.51809, 14.62438, -7.17595, -0.42020
 4.17730, -2.38891, 692.16652, 14.89883, -7.25525, -0.42020
 3.99954, -2.47739, 691.11196, 14.85963, -7.17595, -0.36768
 4.17730, -2.47739, 691.46340, 14.74200, -7.01737, -0.52526
 4.17730, -2.38891, 690.05727, 14.85963, -7.09666, -0.38519
 4.26617, -2.47739, 689.35427, 14.74200, -7.05701, -0.42020
 4.53281, -2.47739, 690.40883, 14.89883, -7.05701, -0.43771
 4.17730, -2.91978, 689.70583, 14.82042, -7.09666, -0.52526
 4.17730, -2.47739, 690.76040, 14.70280, -7.13631, -0.42020
 4.53281, -2.38891, 689.00271, 14.66359, -7.05701, -0.45522
 4.17730, -2.21195, 689.70583, 14.74200, -7.13631, -0.43771
 4.35505, -2.83130, 690.05727, 14.82042, -7.09666, -0.49024
 4.17730, -2.74282, 688.29970, 14.66359, -6.85878, -0.50775
 4.26617, -2.65434, 689.35427, 14.58518, -7.09666, -0.54276
 4.08842, -2.30043, 686.19045, 14.38914, -7.13631, -0.45522
 3.99954, -3.00826, 687.94814, 14.62438, -7.01737, -0.49024
 4.53281, -2.47739, 689.00271, 14.54597, -7.05701, -0.49024
 4.26617, -2.12347, 686.54201, 14.70280, -7.01737, -0.47273
 4.17730, -2.30043, 686.54201, 14.31072, -6.93808, -0.52526
 4.44393, -2.83130, 686.54201, 14.34993, -6.93808, -0.49024
 3.99954, -2.47739, 687.94814, 14.31072, -6.93808, -0.50775
 3.91066, -2.21195, 687.24502, 14.31072, -7.01737, -0.45522
 3.91066, -2.12347, 686.89357, 14.38914, -7.05701, -0.54276
 4.17730, -2.83130, 686.19045, 14.27152, -6.85878, -0.47273
 3.64402, -2.56586, 685.83889, 14.34993, -6.70020, -0.54276
 4.08842, -2.83130, 686.54201, 14.19310, -7.05701, -0.59529
 3.64402, -2.30043, 684.78432, 13.95786, -6.66055, -0.54276
 3.91066, -2.65434, 683.72976, 13.91865, -6.77949, -0.57778
 3.73290, -2.56586, 684.78432, 14.11469, -6.77949, -0.56027
 3.55515, -2.65434, 685.48745, 13.87944, -6.58126, -0.57778
 3.73290, -2.56586, 685.83889, 13.76182, -6.77949, -0.56027
 3.73290, -2.91978, 686.19045, 13.72261, -6.54161, -0.61280
 3.11075, -2.74282, 686.19045, 13.84023, -6.58126, -0.57778
 3.46627, -2.91978, 684.78432, 13.64420, -6.58126, -0.59529
 3.73290, -2.91978, 684.43276, 13.56578, -6.50197, -0.59529
 3.28851, -2.65434, 684.43276, 13.64420, -6.38303, -0.61280
 3.73290, -2.91978, 685.13588, 13.44816, -6.38303, -0.54276
 3.55515, -3.00826, 685.48745, 13.44816, -6.46232, -0.56027
 3.37739, -2.83130, 685.48745, 13.21291, -6.38303, -0.57778
 3.46627, -3.36217, 683.72976, 13.17371, -6.42268, -0.50775
 3.73290, -2.91978, 684.08132, 13.36974, -6.26409, -0.57778
 3.55515, -2.91978, 684.78432, 13.21291, -6.18480, -0.61280
 3.64402, -3.00826, 684.78432, 13.01688, -6.22445, -0.57778
 3.19963, -3.27369, 683.37819, 12.93846, -6.26409, -0.63031
 3.73290, -2.47739, 685.83889, 13.09529, -5.98657, -0.66532
 3.73290, -2.65434, 686.19045, 13.05608, -5.94692, -0.54276
 3.37739, -3.27369, 683.37819, 12.89925, -5.94692, -0.63031
 3.37739, -2.91978, 685.48745, 12.93846, -6.02621, -0.61280
 3.19963, -2.91978, 686.89357, 12.82084, -5.94692, -0.56027
 3.19963, -3.09673, 686.54201, 12.62480, -5.78834, -0.64781
 3.64402, -3.27369, 685.83889, 12.66401, -5.78834, -0.57778
 3.37739, -2.91978, 686.89357, 12.58559, -5.90728, -0.61280
 3.55515, -2.83130, 687.94814, 12.58559, -5.70905, -0.61280
 3.28851, -2.74282, 688.29970, 12.62480, -5.66940, -0.68283
 3.28851, -2.91978, 687.94814, 12.62480, -5.62975, -0.64781
 3.19963, -3.09673, 686.54201, 12.38956, -5.66940, -0.61280
 3.28851, -3.09673, 686.89357, 12.38956, -5.35223, -0.64781
 3.64402, -3.18521, 687.94814, 12.27193, -5.62975, -0.64781
 2.84412, -2.91978, 685.83889, 12.38956, -5.43152, -0.63031
 2.93299, -3.00826, 688.65114, 12.31114, -5.31258, -0.73536
 3.19963, -3.45065, 687.59658, 12.23273, -5.27294, -0.64781
 2.75524, -3.36217, 687.24502, 12.19352, -5.11435, -0.73536
 3.64402, -3.18521, 687.94814, 12.11511, -5.27294, -0.68283
 3.28851, -3.27369, 686.19045, 12.11511, -5.11435, -0.66532
 2.84412, -3.53912, 687.24502, 11.95828, -4.91612, -0.61280
 2.84412, -3.53912, 687.94814, 12.03669, -4.83683, -0.71785
 2.93299, -3.27369, 687.24502, 11.95828, -4.91612, -0.78788
 2.84412, -3.53912, 687.59658, 11.84065, -4.75754, -0.73536
 2.57748, -3.53912, 687.59658, 11.64462, -4.67825, -0.70034
 2.57748, -3.71608, 687.59658, 11.95828, -4.55931, -0.73536
 2.75524, -3.80456, 687.94814, 11.72303, -4.59895, -0.73536
 2.39972, -3.71608, 687.59658, 11.60541, -4.48001, -0.71785
 2.39972, -3.53912, 685.83889, 11.72303, -4.51966, -0.80539
 2.39972, -4.24695, 687.59658, 11.48779, -4.32143, -0.80539
 2.04421, -3.62760, 686.19045, 11.56620, -4.28178, -0.73536
 2.22197, -4.33543, 686.54201, 11.56620, -4.28178, -0.70034
 1.77757, -4.42390, 686.89357, 11.44858, -4.00426, -0.78788
 1.77757, -4.60086, 687.59658, 11.48779, -4.00426, -0.73536
 1.77757, -4.24695, 686.89357, 11.44858, -3.96462, -0.78788
 1.77757, -4.68934, 686.89357, 11.29175, -3.80603, -0.77037
 1.77757, -4.60086, 687.59658, 11.37016, -3.76638, -0.75287
 1.42206, -4.86630, 685.83889, 11.25254, -3.68709, -0.75287
 1.24430, -4.95477, 686.54201, 11.29175, -3.68709, -0.75287
 1.42206, -5.13173, 686.19045, 11.25254, -3.56815, -0.80539
 1.06654, -4.77782, 686.54201, 11.21333, -3.33028, -0.71785
 1.33318, -5.48564, 687.24502, 11.09571, -3.36992, -0.78788
 1.15542, -5.13173, 687.24502, 10.93888, -3.40957, -0.84041
 1.24430, -5.57412, 686.89357, 11.13492, -3.40957, -0.78788
 1.24430, -5.30869, 686.89357, 11.01730, -3.21134, -0.80539
 1.24430, -4.86630, 687.94814, 10.86047, -3.09240, -0.75287
 0.79991, -5.13173, 686.19045, 10.89967, -3.29063, -0.89293
 0.79991, -5.13173, 684.08132, 10.86047, -3.09240, -0.82290
 0.88879, -5.48564, 685.13588, 10.93888, -3.01311, -0.85792
 0.88879, -5.22021, 688.65114, 10.93888, -3.05275, -0.84041
 0.35551, -5.30869, 687.24502, 10.66443, -2.77523, -0.82290
 0.62215, -5.92803, 685.83889, 10.78205, -2.89417, -0.85792
 0.79991, -5.48564, 686.54201, 10.82126, -2.65629, -0.89293
 0.08888, -5.75108, 686.54201, 10.78205, -2.49771, -0.85792
 0.26664, -5.48564, 687.59658, 10.62522, -2.77523, -0.92795
 0.26664, -5.92803, 686.19045, 10.46839, -2.61665, -0.91044
-0.17776, -5.75108, 685.83889, 10.66443, -2.49771, -0.89293
-0.17776, -5.75108, 686.54201, 10.82126, -2.45806, -0.89293
-0.26664, -5.92803, 688.65114, 10.70364, -2.33912, -0.87543
 0.08888, -5.48564, 686.89357, 10.66443, -2.53735, -0.92795
-0.17776, -5.57412, 687.94814, 10.58601, -2.29948, -0.92795
-0.35551, -5.92803, 689.00271, 10.58601, -2.18054, -0.91044
-0.26664, -5.75108, 687.59658, 10.46839, -2.10125, -0.99798
-0.17776, -6.10499, 686.89357, 10.54681, -2.25983, -0.96297
-0.62215, -5.75108, 685.83889, 10.42918, -2.22018, -0.92795
-0.71103, -6.01651, 687.59658, 10.31156, -2.18054, -1.01549
-0.44439, -5.75108, 688.65114, 10.54681, -2.14089, -0.92795
-0.53327, -5.75108, 688.65114, 10.42918, -2.14089, -0.99798
-0.35551, -5.92803, 689.35427, 10.50760, -1.94266, -1.03300
-0.88879, -6.10499, 689.35427, 10.35077, -2.10125, -1.05051
-0.62215, -5.75108, 687.94814, 10.35077, -1.86337, -0.99798
-0.62215, -5.83955, 689.00271, 10.35077, -1.82372, -1.01549
-0.62215, -5.30869, 689.35427, 10.35077, -1.78408, -1.05051
-0.62215, -5.66260, 687.94814, 10.27235, -1.62549, -1.05051
-0.97766, -5.75108, 690.05727, 10.23315, -1.70478, -0.94546
-0.62215, -5.57412, 689.70583, 10.42918, -1.62549, -1.05051
-0.62215, -5.75108, 688.65114, 10.46839, -1.70478, -1.10304
-0.88879, -5.75108, 690.05727, 10.27235, -1.54620, -1.05051
-0.97766, -5.57412, 690.40883, 10.31156, -1.58585, -1.08553
-0.79991, -5.48564, 690.40883, 10.35077, -1.62549, -1.03300
-0.71103, -5.30869, 692.51809, 10.19394, -1.42726, -1.10304
-1.06654, -5.75108, 691.81496, 10.27235, -1.50655, -1.08553
-0.97766, -5.39716, 691.81496, 10.31156, -1.38762, -1.06802
-1.24430, -5.39716, 691.46340, 10.23315, -1.30832, -1.10304
-1.15542, -5.39716, 691.11196, 10.50760, -1.38762, -1.08553
-1.24430, -5.22021, 692.16652, 10.27235, -1.26868, -1.03300
-1.33318, -5.13173, 692.51809, 10.11552, -1.30832, -1.05051
-1.42206, -5.83955, 692.86953, 10.27235, -1.30832, -1.08553
-1.24430, -5.30869, 692.86953, 10.27235, -1.07045, -1.13805
-1.33318, -5.30869, 692.16652, 10.35077, -1.11009, -1.05051
-1.33318, -5.39716, 693.57265, 10.23315, -1.11009, -1.06802
-1.42206, -5.22021, 692.86953, 10.62522, -1.34797, -1.03300
-1.42206, -5.30869, 692.86953, 10.38998, -1.07045, -1.06802
-1.33318, -5.48564, 694.27566, 10.35077, -0.83257, -1.12054
-1.24430, -5.04325, 694.97878, 10.46839, -0.95151, -1.06802
-1.68869, -5.22021, 693.22109, 10.23315, -1.07045, -0.98048
-1.42206, -5.30869, 693.22109, 10.54681, -0.83257, -1.06802
-1.59982, -5.13173, 692.16652, 10.42918, -0.99115, -1.03300
-1.59982, -5.04325, 694.62722, 10.46839, -1.11009, -1.03300
-1.51094, -5.04325, 694.97878, 10.38998, -0.95151, -0.98048
-1.59982, -5.04325, 694.27566, 10.35077, -0.83257, -1.08553
-1.77757, -5.13173, 693.57265, 10.27235, -0.71363, -0.99798
-1.42206, -5.04325, 694.27566, 10.35077, -0.71363, -1.03300
-1.86645, -4.86630, 693.57265, 10.46839, -0.83257, -0.96297
-1.77757, -5.39716, 695.33034, 10.38998, -0.79292, -0.98048
-1.42206, -5.22021, 696.03335, 10.35077, -0.75328, -0.94546
-1.77757, -5.22021, 695.68178, 10.50760, -0.63434, -0.98048
-1.51094, -4.95477, 693.57265, 10.31156, -0.67398, -0.92795
-1.77757, -5.48564, 694.27566, 10.50760, -0.59469, -0.94546
-2.13309, -5.39716, 696.38491, 10.50760, -0.55505, -0.91044
-1.86645, -5.48564, 695.68178, 10.23315, -0.67398, -0.91044
-1.95533, -5.39716, 696.03335, 10.46839, -0.67398, -0.84041
-2.31084, -5.57412, 695.68178, 10.31156, -0.55505, -0.98048
-1.59982, -5.39716, 696.03335, 10.23315, -0.47575, -0.89293
-1.68869, -5.75108, 694.62722, 10.46839, -0.63434, -0.92795
-2.04421, -5.66260, 696.73647, 10.23315, -0.51540, -0.91044
-2.04421, -5.30869, 695.33034, 10.27235, -0.47575, -0.96297
-2.31084, -5.66260, 696.73647, 10.23315, -0.51540, -0.82290
-1.86645, -5.22021, 694.97878, 10.31156, -0.43611, -0.84041
-2.22197, -5.30869, 697.08791, 10.03711, -0.35682, -0.78788
-2.13309, -5.39716, 696.73647, 10.11552, -0.43611, -0.78788
-2.13309, -5.75108, 694.97878, 10.15473, -0.39646, -0.78788
-2.22197, -5.30869, 696.03335, 10.27235, -0.43611, -0.75287
-2.13309, -5.57412, 694.27566, 10.03711, -0.43611, -0.73536
-1.86645, -5.30869, 694.97878, 10.27235, -0.39646, -0.71785
-2.04421, -5.83955, 695.33034, 10.15473, -0.47575, -0.75287
-2.13309, -5.66260, 696.03335, 10.11552, -0.31717, -0.66532
-2.04421, -5.57412, 695.68178, 10.11552, -0.19823, -0.70034
-2.39972, -5.83955, 695.68178, 10.03711, -0.35682, -0.64781
-2.04421, -5.92803, 695.68178,  9.95869, -0.19823, -0.64781
-2.13309, -5.48564, 695.33034,  9.88028, -0.19823, -0.71785
-2.31084, -5.66260, 696.03335,  9.99790, -0.11894, -0.68283
-1.86645, -6.10499, 694.62722,  9.84107, -0.19823, -0.64781
-2.04421, -6.28194, 693.57265,  9.88028, -0.11894, -0.63031
-1.86645, -6.19347, 693.92421,  9.91949, -0.15858, -0.63031
-2.13309, -5.92803, 693.92421,  9.64504, -0.07929, -0.59529
-1.77757, -6.45890, 694.97878,  9.68424, -0.07929, -0.63031
-1.51094, -6.01651, 693.57265,  9.80186, -0.11894, -0.64781
-1.15542, -6.45890, 693.57265,  9.60583,  0.00000, -0.63031
-1.77757, -6.63586, 693.22109,  9.84107,  0.03965, -0.56027
-2.22197, -6.54738, 694.27566,  9.64504,  0.11894, -0.56027
-1.59982, -6.45890, 693.57265,  9.60583,  0.07929, -0.52526
-1.77757, -6.98977, 693.57265,  9.64504,  0.00000, -0.49024
-1.77757, -6.98977, 693.92421,  9.52741,  0.31717, -0.50775
-1.77757, -6.72433, 693.57265,  9.44900,  0.23788, -0.52526
-1.42206, -6.90129, 693.92421,  9.64504,  0.15858, -0.50775
-1.77757, -6.98977, 694.27566,  9.37058,  0.03965, -0.57778
-1.51094, -6.81281, 694.97878,  9.37058,  0.27752, -0.45522
-1.59982, -6.98977, 692.86953,  9.37058,  0.27752, -0.47273
-1.77757, -6.98977, 693.22109,  9.40979,  0.23788, -0.47273
-1.15542, -7.07825, 694.27566,  9.52741,  0.35682, -0.40270
-1.51094, -7.34368, 694.27566,  9.25296,  0.23788, -0.45522
-1.24430, -7.25520, 694.62722,  9.33138,  0.31717, -0.43771
-1.68869, -6.90129, 693.22109,  9.40979,  0.47575, -0.42020
-1.24430, -6.98977, 693.92421,  9.25296,  0.31717, -0.50775
-1.06654, -7.16673, 692.16652,  9.21375,  0.31717, -0.42020
-0.97766, -6.63586, 694.62722,  9.17455,  0.43611, -0.45522
-1.24430, -6.90129, 693.57265,  9.33138,  0.43611, -0.43771
-1.24430, -6.72433, 693.57265,  9.40979,  0.43611, -0.43771
-0.88879, -6.90129, 692.86953,  9.05692,  0.27752, -0.45522
-1.33318, -6.81281, 694.97878,  9.05692,  0.51540, -0.47273
-0.97766, -6.90129, 692.51809,  9.13534,  0.47575, -0.43771
-1.24430, -7.07825, 691.46340,  9.13534,  0.43611, -0.36768
-0.97766, -6.81281, 693.57265,  9.05692,  0.55505, -0.49024
-1.06654, -6.90129, 691.81496,  8.93930,  0.31717, -0.49024
-1.06654, -6.63586, 692.16652,  8.97851,  0.55505, -0.35017
-0.97766, -6.98977, 691.81496,  9.05692,  0.55505, -0.45522
-0.88879, -6.54738, 692.16652,  8.97851,  0.59469, -0.49024
-0.88879, -6.90129, 693.22109,  9.01772,  0.63434, -0.50775
-0.97766, -6.90129, 691.81496,  8.93930,  0.67398, -0.49024
-0.97766, -6.63586, 692.16652,  8.78247,  0.75328, -0.45522
-1.24430, -6.81281, 691.81496,  9.05692,  0.79292, -0.42020
-0.88879, -6.90129, 693.57265,  8.93930,  0.67398, -0.43771
-0.62215, -6.81281, 691.46340,  8.93930,  0.87222, -0.49024
-0.44439, -6.98977, 692.86953,  8.86089,  0.91186, -0.42020
-1.06654, -6.81281, 690.76040,  8.97851,  0.71363, -0.49024
-0.71103, -6.72433, 691.81496,  8.74326,  0.83257, -0.42020
-1.06654, -6.98977, 691.46340,  8.90009,  0.71363, -0.49024
-0.79991, -6.98977, 691.81496,  8.74326,  0.83257, -0.47273
-0.62215, -6.98977, 690.76040,  8.93930,  0.95151, -0.47273
-0.62215, -6.45890, 690.05727,  8.86089,  0.91186, -0.45522
-0.97766, -6.72433, 691.81496,  8.93930,  0.95151, -0.35017
-1.33318, -7.07825, 691.81496,  8.82168,  1.03080, -0.49024
-0.71103, -6.98977, 690.76040,  8.86089,  0.91186, -0.45522
-0.88879, -6.72433, 689.70583,  8.90009,  0.99115, -0.42020
-1.06654, -6.54738, 690.40883,  8.74326,  1.03080, -0.43771
-0.97766, -6.72433, 689.35427,  8.74326,  0.95151, -0.43771
-0.79991, -6.98977, 690.05727,  8.90009,  1.03080, -0.45522
-0.79991, -6.72433, 688.29970,  8.93930,  1.07045, -0.47273
-1.33318, -7.07825, 689.00271,  8.62564,  1.07045, -0.47273
-1.24430, -6.81281, 689.70583,  8.97851,  1.34797, -0.45522
-0.71103, -6.72433, 687.94814,  8.82168,  1.11009, -0.47273
-1.15542, -6.72433, 689.70583,  8.82168,  1.26868, -0.52526
-1.24430, -6.63586, 689.00271,  8.86089,  1.18938, -0.50775
-1.15542, -6.37042, 689.70583,  8.82168,  1.26868, -0.47273
-0.88879, -6.63586, 690.40883,  8.90009,  1.22903, -0.42020
-1.15542, -6.54738, 689.70583,  8.86089,  1.46691, -0.47273
-1.06654, -6.54738, 690.05727,  8.97851,  1.38762, -0.52526
-0.79991, -6.54738, 688.65114,  8.97851,  1.14974, -0.54276
-0.88879, -6.19347, 689.35427,  8.90009,  1.38762, -0.56027
-1.51094, -6.37042, 689.35427,  9.05692,  1.38762, -0.54276
-1.42206, -6.54738, 687.94814,  8.82168,  1.50655, -0.56027
-1.24430, -6.63586, 689.70583,  8.93930,  1.50655, -0.63031
-1.15542, -6.28194, 689.00271,  8.70406,  1.62549, -0.56027
-1.33318, -6.28194, 689.00271,  8.90009,  1.66514, -0.54276
-1.06654, -6.37042, 689.70583,  8.97851,  1.46691, -0.56027
-0.88879, -6.54738, 688.65114,  8.82168,  1.50655, -0.54276
-1.51094, -6.37042, 688.29970,  8.90009,  1.66514, -0.59529
-1.33318, -6.10499, 688.65114,  8.90009,  1.54620, -0.57778
-1.51094, -6.45890, 686.89357,  8.90009,  1.50655, -0.57778
-0.79991, -5.92803, 688.29970,  8.82168,  1.42726, -0.59529
-1.51094, -6.19347, 688.65114,  8.90009,  1.50655, -0.57778
-1.42206, -6.19347, 688.65114,  8.93930,  1.58585, -0.64781
-1.59982, -6.01651, 688.29970,  8.74326,  1.42726, -0.54276
-1.68869, -6.19347, 688.29970,  8.78247,  1.62549, -0.66532
-1.77757, -6.10499, 688.65114,  9.09613,  1.46691, -0.56027
-1.77757, -5.83955, 687.24502,  8.78247,  1.46691, -0.63031
-1.68869, -5.92803, 687.94814,  8.78247,  1.54620, -0.63031
-1.59982, -6.10499, 687.59658,  8.97851,  1.50655, -0.59529
-1.68869, -5.66260, 688.29970,  8.97851,  1.66514, -0.61280
-1.51094, -5.66260, 689.00271,  8.78247,  1.54620, -0.68283
-1.68869, -5.92803, 688.65114,  9.05692,  1.46691, -0.59529
-1.77757, -5.39716, 689.00271,  8.97851,  1.66514, -0.63031
-1.95533, -5.75108, 690.05727,  8.78247,  1.62549, -0.63031
-2.13309, -5.66260, 687.94814,  8.93930,  1.66514, -0.63031
-1.86645, -5.75108, 689.00271,  9.09613,  1.62549, -0.68283
-1.95533, -5.66260, 689.00271,  9.01772,  1.86337, -0.66532
-2.04421, -5.66260, 688.65114,  9.09613,  1.70478, -0.68283
-2.39972, -5.66260, 689.35427,  8.93930,  1.86337, -0.66532
-2.39972, -5.48564, 689.00271,  9.01772,  1.66514, -0.68283
-2.39972, -5.48564, 689.70583,  9.09613,  1.70478, -0.68283
-2.57748, -5.39716, 687.59658,  9.01772,  1.78408, -0.71785
-2.48860, -5.83955, 689.00271,  9.21375,  1.90302, -0.68283
-2.48860, -5.75108, 686.89357,  9.01772,  1.74443, -0.71785
-2.13309, -5.48564, 688.65114,  9.09613,  1.86337, -0.68283
-2.84412, -5.75108, 688.65114,  8.97851,  1.82372, -0.66532
-2.93299, -5.75108, 687.24502,  9.13534,  1.90302, -0.70034
-3.11075, -5.92803, 686.89357,  9.01772,  1.94266, -0.70034
-2.66636, -6.10499, 687.24502,  9.05692,  1.78408, -0.70034
-3.11075, -6.19347, 687.94814,  9.17455,  1.90302, -0.64781
-3.19963, -6.10499, 687.94814,  9.13534,  1.82372, -0.68283
-3.02187, -6.19347, 687.24502,  9.13534,  1.90302, -0.70034
-3.02187, -6.37042, 688.29970,  8.97851,  2.06160, -0.59529
