Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
 1.42206, -0.88478, 688.65114, 14.58518, -3.05275, -0.57778
 1.06654, -0.70782, 690.40883, 14.58518, -3.17169, -0.57778
 1.51094, -1.15022, 690.05727, 14.42835, -3.05275, -0.54276
 1.59982, -1.32717, 690.05727, 14.31072, -2.89417, -0.54276
 1.42206, -1.23869, 688.65114, 14.42835, -2.93382, -0.63031
 1.51094, -1.41565, 689.35427, 14.15389, -2.89417, -0.61280
 1.24430, -1.68108, 691.11196, 14.11469, -2.81488, -0.54276
 1.51094, -1.85804, 690.05727, 14.03627, -2.97346, -0.50775
 1.77757, -1.85804, 690.40883, 14.03627, -2.81488, -0.45522
 1.42206, -1.68108, 690.40883, 14.19310, -2.69594, -0.54276
 1.15542, -1.85804, 689.00271, 13.91865, -2.85452, -0.52526
 1.51094, -1.59261, 689.00271, 14.19310, -2.93382, -0.49024
 1.68869, -2.03500, 689.70583, 13.84023, -2.73558, -0.50775
 1.42206, -1.76956, 689.35427, 13.87944, -2.49771, -0.57778
 1.33318, -2.21195, 690.76040, 13.76182, -2.53735, -0.45522
 0.97766, -2.03500, 690.76040, 13.76182, -2.57700, -0.50775
 1.24430, -2.21195, 690.40883, 13.72261, -2.61665, -0.50775
 0.97766, -1.85804, 690.40883, 13.87944, -2.57700, -0.50775
 0.97766, -1.76956, 689.35427, 13.68340, -2.53735, -0.54276
 1.15542, -1.94652, 691.11196, 13.48737, -2.49771, -0.50775
 0.79991, -2.38891, 690.76040, 13.56578, -2.41842, -0.54276
 0.97766, -2.21195, 690.76040, 13.40895, -2.29948, -0.47273
 0.97766, -2.21195, 689.70583, 13.36974, -2.29948, -0.52526
 1.06654, -2.30043, 690.40883, 13.36974, -2.25983, -0.42020
 0.62215, -2.38891, 691.11196, 13.56578, -2.18054, -0.50775
 0.79991, -2.38891, 691.11196, 13.21291, -2.10125, -0.49024
 0.79991, -1.76956, 690.40883, 13.17371, -2.22018, -0.54276
 0.44439, -2.30043, 690.76040, 13.29133, -2.25983, -0.52526
 0.35551, -2.03500, 690.76040, 13.25212, -2.10125, -0.43771
 0.53327, -2.47739, 690.05727, 13.17371, -2.14089, -0.56027
 0.62215, -1.76956, 690.40883, 13.13450, -2.02195, -0.52526
 0.17776, -1.68108, 690.05727, 13.09529, -1.98231, -0.50775
 0.17776, -2.38891, 690.05727, 13.01688, -1.82372, -0.50775
 0.08888, -2.03500, 690.40883, 13.01688, -1.94266, -0.50775
 0.44439, -2.03500, 689.70583, 12.78163, -1.82372, -0.54276
 0.17776, -2.56586, 690.05727, 12.78163, -1.78408, -0.47273
 0.17776, -1.85804, 690.76040, 12.78163, -1.74443, -0.52526
-0.17776, -2.38891, 690.05727, 12.93846, -1.58585, -0.50775
-0.35551, -2.38891, 690.40883, 12.74242, -1.62549, -0.52526
 0.08888, -2.38891, 691.11196, 12.78163, -1.66514, -0.50775
-0.44439, -2.47739, 690.05727, 12.62480, -1.50655, -0.49024
-0.35551, -1.94652, 688.29970, 12.66401, -1.50655, -0.50775
-0.08888, -2.30043, 689.70583, 12.54639, -1.38762, -0.50775
-0.71103, -2.03500, 689.00271, 12.46797, -1.42726, -0.54276
-0.62215, -1.85804, 689.35427, 12.54639, -1.38762, -0.49024
-0.88879, -2.74282, 689.70583, 12.38956, -1.30832, -0.47273
-0.71103, -2.30043, 689.70583, 12.35035, -1.30832, -0.56027
-0.62215, -3.18521, 690.05727, 12.31114, -1.26868, -0.63031
-0.53327, -2.47739, 687.94814, 12.42876, -1.30832, -0.52526
-0.79991, -2.56586, 689.70583, 12.31114, -1.26868, -0.54276
-1.24430, -2.47739, 689.70583, 12.15431, -0.99115, -0.57778
-1.15542, -2.91978, 688.65114, 12.27193, -1.18938, -0.43771
-1.24430, -2.91978, 688.29970, 12.07590, -1.03080, -0.56027
-1.51094, -3.36217, 688.29970, 12.07590, -1.07045, -0.54276
-1.33318, -3.00826, 688.65114, 12.11511, -0.83257, -0.43771
-1.42206, -3.00826, 687.24502, 11.95828, -0.87222, -0.40270
-1.68869, -3.18521, 688.29970, 11.91907, -0.99115, -0.50775
-1.59982, -2.83130, 687.59658, 11.76224, -0.91186, -0.49024
-1.42206, -3.09673, 687.24502, 11.91907, -0.63434, -0.38519
-1.59982, -3.09673, 687.24502, 11.95828, -0.79292, -0.36768
-1.95533, -3.27369, 686.89357, 11.76224, -0.63434, -0.42020
-1.68869, -3.18521, 686.89357, 11.60541, -0.67398, -0.42020
-1.59982, -3.80456, 687.59658, 11.76224, -0.67398, -0.49024
-1.51094, -3.45065, 688.29970, 11.68382, -0.71363, -0.47273
-1.68869, -3.89304, 686.19045, 11.60541, -0.59469, -0.43771
-1.68869, -3.45065, 688.29970, 11.48779, -0.55505, -0.43771
-1.77757, -4.15847, 688.29970, 11.52699, -0.51540, -0.45522
-1.59982, -3.98151, 687.59658, 11.56620, -0.51540, -0.42020
-1.77757, -3.62760, 689.00271, 11.33096, -0.47575, -0.45522
-2.13309, -4.15847, 687.59658, 11.56620, -0.31717, -0.43771
-2.13309, -3.80456, 686.54201, 11.33096, -0.35682, -0.40270
-2.13309, -3.98151, 686.89357, 11.25254, -0.47575, -0.52526
-1.68869, -4.33543, 688.29970, 11.33096, -0.35682, -0.38519
-2.04421, -3.98151, 688.29970, 11.09571, -0.39646, -0.43771
-1.68869, -3.98151, 688.29970, 11.13492, -0.23788, -0.52526
-1.86645, -3.89304, 689.00271, 11.21333, -0.23788, -0.47273
-1.59982, -3.98151, 687.94814, 11.29175, -0.19823, -0.50775
-2.04421, -4.42390, 688.65114, 11.25254, -0.07929, -0.45522
-2.13309, -3.89304, 687.94814, 11.33096, -0.11894, -0.49024
-2.22197, -4.15847, 687.94814, 11.21333, -0.19823, -0.47273
-1.95533, -4.42390, 687.59658, 11.09571, -0.15858, -0.47273
-2.13309, -4.24695, 689.35427, 11.13492,  0.03965, -0.47273
-2.13309, -4.33543, 689.70583, 10.86047,  0.00000, -0.56027
-1.86645, -4.33543, 688.29970, 10.93888,  0.00000, -0.54276
-1.77757, -4.51238, 689.35427, 10.97809, -0.03965, -0.54276
-1.86645, -4.33543, 690.40883, 11.01730,  0.11894, -0.47273
-2.57748, -4.68934, 691.11196, 10.89967,  0.03965, -0.49024
-2.13309, -4.42390, 690.05727, 10.93888,  0.19823, -0.43771
-1.77757, -4.60086, 690.05727, 11.05650,  0.27752, -0.43771
-1.77757, -4.68934, 690.76040, 10.97809,  0.27752, -0.50775
-1.51094, -4.51238, 687.94814, 10.78205,  0.23788, -0.54276
-1.59982, -4.77782, 690.40883, 10.86047,  0.27752, -0.49024
-2.13309, -4.95477, 691.11196, 10.70364,  0.27752, -0.50775
-1.86645, -5.04325, 691.11196, 10.78205,  0.51540, -0.49024
-2.04421, -4.68934, 689.70583, 10.78205,  0.39646, -0.49024
-2.22197, -4.42390, 691.46340, 10.70364,  0.39646, -0.43771
-2.04421, -4.51238, 691.11196, 10.54681,  0.43611, -0.45522
-2.22197, -4.77782, 690.76040, 10.66443,  0.63434, -0.50775
-2.31084, -4.95477, 690.40883, 10.58601,  0.47575, -0.52526
-2.39972, -4.60086, 691.11196, 10.62522,  0.43611, -0.52526
-2.22197, -5.04325, 691.11196, 10.42918,  0.63434, -0.54276
-2.13309, -4.95477, 689.70583, 10.35077,  0.55505, -0.54276
-1.86645, -4.86630, 690.76040, 10.27235,  0.63434, -0.47273
-2.22197, -4.95477, 690.40883, 10.46839,  0.63434, -0.47273
-2.22197, -4.77782, 688.65114, 10.54681,  0.71363, -0.49024
-2.31084, -5.04325, 691.11196, 10.27235,  0.83257, -0.47273
-2.48860, -5.04325, 691.11196, 10.46839,  0.91186, -0.49024
-2.22197, -4.95477, 690.05727, 10.31156,  0.91186, -0.50775
-2.31084, -5.39716, 690.40883, 10.11552,  0.79292, -0.43771
-2.13309, -5.22021, 690.76040, 10.31156,  0.91186, -0.49024
-2.22197, -4.95477, 690.05727, 10.27235,  0.79292, -0.50775
-2.31084, -5.30869, 690.40883, 10.19394,  1.14974, -0.42020
-2.22197, -5.75108, 690.05727,  9.76266,  1.14974, -0.42020
-2.39972, -5.13173, 690.76040, 10.15473,  1.26868, -0.43771
-2.57748, -5.48564, 691.46340,  9.95869,  1.14974, -0.40270
-2.66636, -5.22021, 689.70583,  9.91949,  1.22903, -0.54276
-2.31084, -5.48564, 689.00271,  9.84107,  1.22903, -0.49024
-2.48860, -5.66260, 690.40883,  9.84107,  1.22903, -0.49024
-2.75524, -5.39716, 690.40883,  9.88028,  1.07045, -0.49024
-2.48860, -5.83955, 689.70583,  9.95869,  1.46691, -0.47273
-2.84412, -5.75108, 690.76040,  9.91949,  1.54620, -0.61280
-2.75524, -5.66260, 690.05727,  9.68424,  1.50655, -0.43771
-2.57748, -5.92803, 690.40883,  9.91949,  1.42726, -0.56027
-2.75524, -6.28194, 688.29970,  9.84107,  1.46691, -0.47273
-2.84412, -5.83955, 690.76040,  9.84107,  1.62549, -0.47273
-2.39972, -5.48564, 689.35427,  9.91949,  1.74443, -0.47273
-2.75524, -5.75108, 691.11196,  9.60583,  1.74443, -0.47273
-2.93299, -5.83955, 691.46340,  9.56662,  1.86337, -0.50775
-2.84412, -6.01651, 691.46340,  9.64504,  1.82372, -0.49024
-2.75524, -5.92803, 691.46340,  9.48821,  1.86337, -0.49024
-2.84412, -6.10499, 689.35427,  9.44900,  1.74443, -0.61280
-2.84412, -6.45890, 692.16652,  9.48821,  1.98231, -0.49024
-3.02187, -6.28194, 691.46340,  9.37058,  2.02195, -0.42020
-3.02187, -6.37042, 691.46340,  9.37058,  1.90302, -0.49024
-2.84412, -6.37042, 690.76040,  9.33138,  1.98231, -0.50775
-2.93299, -6.63586, 690.40883,  9.37058,  2.18054, -0.57778
-3.37739, -6.45890, 691.11196,  9.37058,  2.18054, -0.56027
-3.19963, -6.28194, 690.40883,  9.09613,  2.25983, -0.52526
-3.02187, -6.72433, 691.46340,  9.13534,  2.18054, -0.56027
-2.93299, -6.81281, 692.16652,  9.33138,  2.25983, -0.45522
-2.57748, -6.54738, 693.57265,  9.01772,  2.22018, -0.50775
-2.93299, -6.63586, 692.16652,  9.13534,  2.29948, -0.57778
-3.02187, -6.63586, 693.22109,  9.21375,  2.57700, -0.45522
-3.37739, -6.81281, 693.57265,  9.01772,  2.37877, -0.56027
-3.55515, -6.72433, 692.16652,  9.13534,  2.45806, -0.54276
-3.19963, -6.45890, 692.16652,  9.09613,  2.49771, -0.52526
-2.84412, -6.81281, 691.81496,  9.05692,  2.53735, -0.61280
-3.99954, -6.37042, 693.22109,  9.13534,  2.73558, -0.50775
-3.55515, -6.54738, 693.22109,  9.09613,  2.49771, -0.59529
-3.46627, -6.72433, 692.51809,  8.93930,  2.61665, -0.56027
-3.46627, -6.54738, 693.92421,  8.86089,  2.65629, -0.56027
-3.55515, -6.45890, 692.16652,  8.97851,  2.85452, -0.57778
-3.73290, -6.54738, 692.51809,  9.01772,  2.77523, -0.59529
-3.55515, -6.37042, 694.27566,  8.82168,  2.69594, -0.54276
-4.08842, -6.37042, 694.27566,  8.97851,  2.69594, -0.59529
-3.64402, -6.45890, 694.62722,  8.82168,  3.01311, -0.63031
-3.64402, -6.54738, 694.27566,  9.01772,  2.81488, -0.63031
-3.73290, -6.28194, 693.22109,  8.97851,  3.01311, -0.64781
-3.73290, -6.54738, 691.81496,  8.82168,  2.89417, -0.56027
-3.55515, -6.81281, 694.27566,  8.93930,  2.85452, -0.56027
-3.64402, -6.19347, 693.92421,  8.62564,  2.89417, -0.54276
-4.17730, -6.45890, 693.92421,  8.78247,  3.01311, -0.59529
-3.55515, -6.45890, 694.27566,  8.58643,  3.05275, -0.63031
-3.91066, -6.19347, 694.97878,  8.82168,  3.01311, -0.59529
-4.17730, -6.37042, 694.62722,  8.78247,  2.97346, -0.56027
-3.91066, -6.54738, 693.57265,  8.66485,  3.01311, -0.64781
-4.26617, -6.28194, 693.57265,  8.58643,  3.09240, -0.59529
-4.08842, -6.37042, 693.22109,  8.78247,  3.09240, -0.57778
-3.99954, -6.19347, 692.86953,  8.66485,  3.09240, -0.52526
-4.17730, -6.28194, 694.27566,  8.70406,  3.17169, -0.63031
-3.91066, -6.37042, 693.57265,  8.62564,  3.01311, -0.57778
-4.17730, -6.54738, 693.57265,  8.78247,  3.25098, -0.52526
-4.53281, -6.10499, 693.92421,  8.78247,  3.17169, -0.56027
-4.26617, -6.19347, 693.22109,  8.58643,  3.33028, -0.56027
-4.44393, -6.45890, 692.86953,  8.54723,  3.44922, -0.54276
-5.24384, -6.37042, 693.57265,  8.62564,  3.33028, -0.59529
-4.71057, -6.10499, 693.22109,  8.50802,  3.36992, -0.56027
-4.71057, -6.37042, 693.57265,  8.66485,  3.21134, -0.61280
-4.88832, -6.54738, 693.92421,  8.54723,  3.44922, -0.52526
-5.59935, -6.54738, 693.57265,  8.39040,  3.40957, -0.54276
-5.06608, -6.37042, 693.57265,  8.66485,  3.29063, -0.49024
-5.59935, -6.19347, 693.57265,  8.54723,  3.36992, -0.63031
-5.42160, -6.10499, 693.22109,  8.66485,  3.33028, -0.50775
-5.42160, -6.19347, 693.57265,  8.78247,  3.40957, -0.61280
-5.59935, -6.54738, 692.86953,  8.54723,  3.44922, -0.52526
-5.51048, -6.01651, 694.27566,  8.66485,  3.21134, -0.52526
-6.22150, -6.28194, 694.62722,  8.78247,  3.44922, -0.49024
-5.86599, -6.37042, 693.92421,  8.70406,  3.33028, -0.54276
-6.39926, -6.01651, 693.92421,  8.62564,  3.40957, -0.52526
-5.95487, -6.01651, 694.27566,  8.62564,  3.44922, -0.49024
-5.86599, -6.01651, 696.38491,  8.78247,  3.25098, -0.47273
-5.95487, -6.28194, 696.73647,  8.70406,  3.25098, -0.45522
-6.22150, -6.10499, 693.22109,  8.78247,  3.40957, -0.36768
-6.22150, -5.66260, 694.27566,  8.86089,  3.13205, -0.45522
-6.13263, -5.83955, 694.62722,  8.82168,  3.29063, -0.43771
-6.48814, -5.57412, 694.97878,  8.86089,  3.09240, -0.42020
-6.13263, -5.75108, 696.03335,  8.82168,  3.09240, -0.40270
-6.57702, -5.83955, 696.38491,  9.01772,  3.01311, -0.42020
-6.39926, -5.66260, 694.27566,  9.09613,  3.01311, -0.45522
-6.48814, -5.75108, 694.62722,  9.01772,  2.93382, -0.36768
-5.95487, -5.75108, 695.68178,  9.09613,  2.89417, -0.40270
-6.48814, -5.75108, 697.43947,  8.93930,  2.97346, -0.38519
-6.13263, -5.57412, 695.68178,  9.33138,  2.85452, -0.40270
-6.13263, -5.48564, 696.38491,  9.21375,  2.81488, -0.38519
-5.86599, -5.57412, 697.79104,  9.40979,  2.81488, -0.40270
-5.95487, -5.83955, 697.43947,  9.37058,  2.61665, -0.33266
-5.95487, -5.22021, 697.08791,  9.37058,  2.65629, -0.35017
-5.86599, -4.86630, 695.68178,  9.44900,  2.69594, -0.36768
-5.77711, -5.22021, 696.38491,  9.64504,  2.53735, -0.28014
-5.51048, -4.77782, 696.73647,  9.64504,  2.61665, -0.40270
-5.51048, -4.68934, 698.49404,  9.64504,  2.37877, -0.31515
-5.42160, -4.77782, 698.14260,  9.80186,  2.37877, -0.29764
-5.51048, -4.33543, 698.14260,  9.88028,  2.33912, -0.33266
-5.15496, -4.24695, 698.14260,  9.95869,  2.33912, -0.35017
-5.06608, -4.06999, 697.43947,  9.91949,  2.14089, -0.29764
-4.79945, -4.15847, 697.79104, 10.23315,  2.22018, -0.29764
-4.71057, -4.24695, 698.49404, 10.23315,  2.18054, -0.26263
-4.44393, -4.15847, 697.43947, 10.27235,  1.94266, -0.29764
-4.08842, -4.06999, 697.43947, 10.27235,  1.98231, -0.33266
-4.26617, -3.89304, 698.14260, 10.38998,  1.94266, -0.26263
-3.91066, -3.89304, 698.14260, 10.50760,  1.82372, -0.28014
-3.99954, -3.71608, 698.84560, 10.54681,  1.82372, -0.21010
-4.17730, -3.89304, 697.08791, 10.62522,  1.82372, -0.24512
-3.99954, -3.71608, 697.43947, 10.82126,  1.86337, -0.17509
-4.08842, -3.80456, 698.14260, 10.66443,  1.66514, -0.19259
-3.73290, -3.80456, 696.38491, 10.58601,  1.62549, -0.17509
-3.55515, -3.98151, 698.14260, 10.93888,  1.62549, -0.15758
-3.28851, -3.71608, 697.43947, 10.89967,  1.58585, -0.24512
-3.19963, -3.71608, 697.79104, 11.01730,  1.62549, -0.24512
-3.37739, -3.45065, 697.43947, 11.05650,  1.58585, -0.14007
-3.19963, -3.62760, 697.43947, 11.21333,  1.46691, -0.24512
-2.93299, -3.80456, 697.79104, 11.25254,  1.54620, -0.15758
-2.93299, -3.80456, 696.38491, 11.29175,  1.14974, -0.10505
-2.84412, -3.27369, 697.08791, 11.29175,  1.22903, -0.17509
-2.75524, -3.62760, 696.38491, 11.37016,  1.26868, -0.14007
-3.11075, -3.18521, 697.43947, 11.56620,  1.22903, -0.12256
-2.48860, -3.53912, 696.03335, 11.48779,  1.18938, -0.19259
-2.66636, -3.09673, 696.73647, 11.48779,  1.18938, -0.03502
-2.57748, -2.91978, 696.73647, 11.76224,  1.07045, -0.24512
-2.13309, -3.36217, 697.08791, 11.80145,  1.22903, -0.08754
-2.22197, -3.36217, 696.73647, 11.72303,  1.07045, -0.12256
-2.22197, -3.45065, 696.73647, 11.80145,  1.11009, -0.10505
-2.22197, -3.09673, 697.08791, 11.80145,  0.87222, -0.12256
-2.31084, -3.36217, 694.97878, 11.87986,  0.87222, -0.03502
-2.04421, -3.62760, 695.68178, 11.87986,  0.79292, -0.15758
-1.95533, -3.45065, 694.97878, 12.03669,  0.71363, -0.10505
-1.95533, -3.09673, 694.97878, 12.11511,  0.91186, -0.07003
-1.95533, -3.53912, 694.62722, 12.07590,  0.79292, -0.10505
-1.86645, -3.45065, 694.27566, 11.95828,  0.79292, -0.05253
-1.86645, -3.45065, 694.27566, 12.27193,  0.67398, -0.14007
-2.22197, -3.36217, 694.27566, 12.11511,  0.59469, -0.15758
-1.77757, -3.53912, 693.22109, 12.19352,  0.59469, -0.14007
-1.59982, -3.80456, 693.57265, 12.23273,  0.67398, -0.05253
-1.51094, -3.71608, 693.57265, 12.23273,  0.59469,  0.00000
-1.42206, -3.71608, 694.27566, 12.35035,  0.55505, -0.12256
-1.59982, -3.45065, 693.57265, 12.23273,  0.27752, -0.10505
-1.51094, -2.83130, 692.51809, 12.23273,  0.35682, -0.05253
-1.24430, -3.80456, 693.57265, 12.38956,  0.63434, -0.10505
-1.51094, -3.45065, 692.16652, 12.38956,  0.55505,  0.01751
-1.06654, -3.45065, 692.16652, 12.46797,  0.47575, -0.10505
-1.06654, -3.18521, 692.16652, 12.54639,  0.27752, -0.07003
-1.33318, -3.62760, 692.51809, 12.46797,  0.07929, -0.12256
-0.97766, -3.18521, 691.46340, 12.31114,  0.19823, -0.05253
-1.06654, -3.18521, 693.22109, 12.50718,  0.15858, -0.10505
-0.53327, -3.09673, 694.27566, 12.62480,  0.23788, -0.08754
-1.06654, -3.18521, 692.86953, 12.66401,  0.03965, -0.08754
-0.79991, -2.91978, 692.86953, 12.62480,  0.03965, -0.12256
-0.53327, -3.18521, 692.16652, 12.58559, -0.15858, -0.05253
-0.97766, -3.00826, 694.27566, 12.97767, -0.07929, -0.08754
-0.44439, -2.56586, 691.46340, 12.82084, -0.11894, -0.14007
-0.35551, -2.56586, 691.81496, 12.82084, -0.19823, -0.10505
-0.79991, -2.30043, 691.81496, 12.86005, -0.07929, -0.17509
-0.62215, -2.21195, 692.51809, 12.93846, -0.15858, -0.19259
-0.71103, -1.59261, 692.86953, 13.01688, -0.11894, -0.08754
-0.35551, -1.76956, 691.46340, 12.93846, -0.19823, -0.17509
-0.26664, -1.59261, 692.51809, 13.13450, -0.31717, -0.08754
-0.62215, -1.76956, 691.81496, 13.09529, -0.31717, -0.12256
-0.53327, -1.94652, 691.11196, 13.17371, -0.19823, -0.17509
-0.26664, -1.76956, 692.16652, 13.21291, -0.19823, -0.19259
-0.71103, -1.50413, 691.11196, 13.13450, -0.39646, -0.17509
-0.62215, -1.68108, 691.46340, 13.29133, -0.19823, -0.26263
-0.62215, -1.59261, 692.51809, 13.21291, -0.39646, -0.24512
-0.08888, -1.23869, 692.51809, 13.40895, -0.23788, -0.24512
-0.35551, -0.88478, 692.51809, 13.33054, -0.35682, -0.22761
-0.17776, -0.61935, 690.76040, 13.40895, -0.39646, -0.22761
-0.17776, -0.61935, 690.76040, 13.56578, -0.31717, -0.24512
-0.17776, -0.79630, 692.51809, 13.48737, -0.39646, -0.29764
-0.44439, -0.79630, 689.70583, 13.60499, -0.43611, -0.29764
 0.00000, -0.70782, 691.46340, 13.64420, -0.55505, -0.26263
-0.53327,  0.00000, 691.11196, 13.72261, -0.71363, -0.26263
 0.00000, -0.08848, 689.70583, 13.76182, -0.47575, -0.31515
 0.08888, -0.26543, 691.81496, 13.76182, -0.43611, -0.35017
-0.35551,  0.08848, 690.40883, 13.99706, -0.43611, -0.33266
-0.26664,  0.00000, 690.05727, 13.87944, -0.47575, -0.33266
-0.08888,  0.61935, 689.00271, 13.87944, -0.31717, -0.28014
-0.35551,  0.61935, 690.40883, 13.84023, -0.67398, -0.35017
-0.26664,  1.06174, 689.70583, 14.07548, -0.51540, -0.45522
-0.17776,  0.70782, 689.35427, 13.84023, -0.51540, -0.45522
-0.17776,  0.44239, 688.65114, 13.99706, -0.43611, -0.38519
-0.62215,  1.06174, 688.29970, 13.99706, -0.35682, -0.40270
-0.35551,  0.97326, 687.94814, 14.31072, -0.55505, -0.40270
-0.35551,  1.06174, 689.35427, 13.99706, -0.43611, -0.42020
-0.53327,  0.61935, 687.59658, 14.15389, -0.55505, -0.47273
-0.62215,  0.70782, 688.65114, 13.91865, -0.55505, -0.47273
-0.17776,  0.97326, 686.19045, 14.15389, -0.51540, -0.45522
 0.00000,  0.79630, 687.24502, 13.99706, -0.43611, -0.52526
-0.44439,  0.70782, 688.65114, 14.11469, -0.39646, -0.45522
-0.44439,  0.88478, 689.35427, 13.99706, -0.51540, -0.43771
-0.71103,  1.15022, 686.19045, 14.19310, -0.39646, -0.56027
-0.79991,  1.06174, 685.83889, 14.07548, -0.47575, -0.52526
-1.06654,  1.15022, 686.89357, 14.07548, -0.35682, -0.52526
-0.79991,  0.79630, 685.13588, 14.07548, -0.59469, -0.47273
-1.06654,  0.88478, 686.19045, 14.07548, -0.55505, -0.57778
-0.44439,  0.53087, 684.78432, 14.11469, -0.43611, -0.52526
-0.79991,  0.53087, 684.78432, 14.23231, -0.55505, -0.52526
-0.79991,  0.79630, 685.13588, 14.19310, -0.63434, -0.56027
-1.06654,  0.88478, 684.08132, 14.15389, -0.43611, -0.59529
-1.06654,  0.61935, 683.37819, 14.07548, -0.35682, -0.52526
-1.42206,  0.79630, 683.37819, 14.19310, -0.35682, -0.50775
-1.24430,  0.35391, 683.37819, 14.03627, -0.59469, -0.54276
-1.42206,  0.44239, 682.32363, 14.07548, -0.63434, -0.56027
-1.06654, -0.08848, 683.02663, 14.11469, -0.59469, -0.57778
-1.42206,  0.35391, 684.43276, 14.11469, -0.43611, -0.57778
-1.33318,  0.53087, 684.78432, 14.07548, -0.43611, -0.57778
-1.51094, -0.17696, 684.43276, 14.07548, -0.59469, -0.61280
-0.88879,  0.17696, 683.02663, 14.11469, -0.55505, -0.59529
-1.42206,  0.44239, 683.02663, 14.07548, -0.39646, -0.56027
-1.59982,  0.00000, 682.32363, 13.91865, -0.43611, -0.64781
-1.51094, -0.08848, 682.67519, 13.99706, -0.55505, -0.61280
-1.42206,  0.00000, 682.67519, 14.19310, -0.35682, -0.63031
-1.42206,  0.08848, 681.97207, 13.95786, -0.35682, -0.64781
-1.77757,  0.44239, 681.97207, 14.11469, -0.31717, -0.68283
-2.04421, -0.08848, 680.21438, 14.03627, -0.35682, -0.64781
-1.42206, -0.44239, 682.67519, 13.95786, -0.19823, -0.56027
-1.68869, -0.17696, 682.32363, 13.95786, -0.27752, -0.59529
-1.68869,  0.17696, 681.26906, 13.91865, -0.55505, -0.63031
-1.86645, -0.35391, 681.97207, 14.03627, -0.39646, -0.71785
-1.95533, -0.35391, 681.97207, 13.95786, -0.51540, -0.59529
-1.86645, -0.61935, 682.32363, 13.87944, -0.27752, -0.66532
-1.68869, -0.61935, 681.26906, 13.80103, -0.51540, -0.73536
-1.68869, -0.88478, 680.91750, 13.95786, -0.47575, -0.77037
-2.22197, -0.61935, 682.32363, 13.91865, -0.59469, -0.75287
-2.04421, -0.79630, 681.62050, 13.72261, -0.55505, -0.64781
-2.31084, -0.88478, 680.91750, 13.76182, -0.31717, -0.73536
-1.95533, -0.97326, 680.56594, 13.80103, -0.39646, -0.68283
-2.22197, -0.97326, 683.72976, 13.72261, -0.35682, -0.64781
-1.77757, -1.32717, 681.97207, 13.80103, -0.39646, -0.75287
-1.33318, -1.23869, 682.67519, 13.72261, -0.43611, -0.80539
-1.95533, -0.70782, 683.02663, 13.52657, -0.39646, -0.71785
-1.95533, -1.23869, 682.67519, 13.60499, -0.39646, -0.78788
-1.86645, -1.32717, 681.97207, 13.76182, -0.51540, -0.75287
-1.68869, -1.32717, 683.37819, 13.76182, -0.51540, -0.78788
-2.31084, -0.88478, 681.97207, 13.52657, -0.43611, -0.80539
-1.86645, -1.32717, 684.08132, 13.68340, -0.39646, -0.73536
-1.68869, -1.32717, 685.13588, 13.72261, -0.31717, -0.75287
-1.68869, -1.32717, 683.72976, 13.76182, -0.55505, -0.71785
-2.04421, -1.76956, 684.08132, 13.80103, -0.35682, -0.77037
-1.86645, -1.76956, 683.72976, 13.60499, -0.43611, -0.78788
-2.04421, -1.59261, 684.08132, 13.52657, -0.43611, -0.80539
-1.68869, -1.41565, 684.78432, 13.60499, -0.23788, -0.78788
-2.22197, -1.59261, 684.43276, 13.60499, -0.27752, -0.77037
-2.04421, -1.59261, 685.48745, 13.76182, -0.23788, -0.80539
-1.95533, -1.23869, 686.54201, 13.52657, -0.47575, -0.77037
-2.22197, -2.03500, 686.19045, 13.52657, -0.35682, -0.82290
-1.95533, -1.76956, 685.83889, 13.36974, -0.43611, -0.85792
-2.31084, -1.85804, 686.54201, 13.56578, -0.31717, -0.77037
-1.95533, -1.76956, 686.54201, 13.56578, -0.31717, -0.71785
-2.04421, -1.85804, 687.59658, 13.40895, -0.23788, -0.77037
-2.31084, -2.03500, 685.83889, 13.48737, -0.31717, -0.80539
-1.95533, -1.85804, 686.54201, 13.48737, -0.27752, -0.75287
-2.22197, -1.94652, 686.89357, 13.52657, -0.31717, -0.78788
-1.95533, -2.12347, 686.19045, 13.44816, -0.15858, -0.85792
-2.04421, -1.76956, 688.65114, 13.48737, -0.15858, -0.82290
-2.04421, -2.38891, 686.19045, 13.29133, -0.19823, -0.73536
-1.86645, -2.38891, 687.59658, 13.52657, -0.27752, -0.77037
-1.95533, -2.30043, 688.65114, 13.48737, -0.31717, -0.75287
-1.86645, -2.47739, 689.70583, 13.21291, -0.19823, -0.71785
-1.68869, -2.38891, 687.59658, 13.44816, -0.15858, -0.84041
-2.13309, -2.47739, 689.35427, 13.36974, -0.31717, -0.71785
-2.04421, -2.30043, 688.65114, 13.29133, -0.23788, -0.85792
-1.86645, -2.12347, 689.35427, 13.29133, -0.11894, -0.71785
-1.86645, -2.47739, 690.05727, 13.36974, -0.15858, -0.80539
-1.86645, -2.56586, 687.59658, 13.33054, -0.15858, -0.85792
-1.86645, -2.21195, 689.00271, 13.36974, -0.11894, -0.77037
-2.13309, -2.38891, 689.35427, 13.21291,  0.03965, -0.75287
-1.86645, -2.38891, 690.76040, 13.17371,  0.03965, -0.78788
-1.86645, -2.83130, 690.05727, 13.33054, -0.07929, -0.75287
